2300668,-940534.8,-67.41026,112.2352
2300683,-940553.8,-67.41008,112.2355
2300699,-940573.5,-67.40988,112.2358
2300714,-940593.1,-67.40969,112.236
2300729,-940612.4,-67.40951,112.2363
2300745,-940632.4,-67.40931,112.2366
2300760,-940652.1,-67.40912,112.2369
2300775,-940671.4,-67.40893,112.2372
2300791,-940690.9,-67.40874,112.2375
2300806,-940710.2,-67.40855,112.2377
2300822,-940729.9,-67.40835,112.238
2300836,-940749,-67.40816,112.2383
2300853,-940769.4,-67.40797,112.2386
2300867,-940788.7,-67.40778,112.2389
2300883,-940807.9,-67.40759,112.2392
2300898,-940827.6,-67.40739,112.2394
2300914,-940847,-67.4072,112.2397
2300929,-940866.9,-67.40701,112.24
2300945,-940886.4,-67.40681,112.2403
2300960,-940905.5,-67.40663,112.2406
2300976,-940925.2,-67.40643,112.2409
2300991,-940944.9,-67.40624,112.2411
2301006,-940964.3,-67.40605,112.2414
2301022,-940984.5,-67.40585,112.2417
2301037,-941003.1,-67.40567,112.242
2301053,-941023.1,-67.40547,112.2423
2301068,-941042.6,-67.40528,112.2425
2301084,-941061.7,-67.40509,112.2428
2301100,-941081.4,-67.40489,112.2431
2301114,-941100.4,-67.4047,112.2434
2301132,-941120.5,-67.4045,112.2437
2301146,-941139.3,-67.40431,112.2439
2301162,-941158.6,-67.40412,112.2442
2301178,-941177.9,-67.40392,112.2445
2301194,-941197.4,-67.40373,112.2448
2301210,-941217.1,-67.40353,112.245
2301226,-941235.6,-67.40334,112.2453
2301242,-941255.1,-67.40314,112.2456
2301258,-941274.4,-67.40295,112.2458
2301274,-941293.6,-67.40276,112.2461
2301290,-941312.2,-67.40256,112.2464
2301306,-941331.4,-67.40236,112.2466
2301322,-941350.2,-67.40216,112.2469
2301339,-941369.4,-67.40196,112.2472
2301355,-941388.5,-67.40176,112.2474
2301372,-941407.3,-67.40157,112.2477
2301388,-941425.8,-67.40137,112.2479
2301405,-941444.4,-67.40117,112.2482
2301422,-941463.7,-67.40096,112.2484
2301438,-941481.9,-67.40076,112.2487
2301456,-941500.1,-67.40057,112.2489
2301473,-941519,-67.40036,112.2492
2301490,-941537.2,-67.40016,112.2494
2301507,-941555.7,-67.39996,112.2497
2301525,-941574.6,-67.39975,112.2499
2301542,-941592.4,-67.39955,112.2501
2301559,-941610.9,-67.39935,112.2504
2301577,-941628.4,-67.39914,112.2506
2301594,-941647.2,-67.39893,112.2509
2301612,-941665,-67.39873,112.2511
2301629,-941682.8,-67.39853,112.2513
2301648,-941700.9,-67.39832,112.2515
2301665,-941718.2,-67.39811,112.2518
2301684,-941736.5,-67.3979,112.252
2301702,-941753.8,-67.3977,112.2522
2301720,-941771.1,-67.39749,112.2524
2301739,-941789.4,-67.39728,112.2526
2301757,-941806.4,-67.39707,112.2528
2301775,-941823.9,-67.39686,112.253
2301794,-941841.8,-67.39664,112.2533
2301812,-941858.5,-67.39644,112.2535
2301830,-941875.7,-67.39622,112.2537
2301849,-941892.9,-67.39602,112.2539
2301868,-941910.3,-67.39581,112.2541
2301887,-941927.6,-67.39559,112.2543
2301907,-941944.3,-67.39538,112.2545
2301925,-941961.6,-67.39516,112.2547
2301944,-941978.4,-67.39495,112.2549
2301964,-941995.1,-67.39474,112.2551
2301983,-942012.4,-67.39452,112.2552
2302002,-942028.6,-67.39431,112.2554
2302022,-942045.6,-67.39409,112.2556
2302041,-942062.2,-67.39388,112.2558
2302061,-942078.9,-67.39366,112.256
2302081,-942095.9,-67.39344,112.2562
2302100,-942112,-67.39323,112.2564
2302120,-942128.6,-67.39301,112.2565
2302139,-942145.2,-67.39279,112.2567
2302158,-942161.4,-67.39258,112.2569
2302179,-942178.4,-67.39236,112.2571
2302198,-942194.4,-67.39214,112.2573
2302218,-942210.8,-67.39193,112.2574
2302238,-942227.6,-67.39171,112.2576
2302257,-942243.4,-67.39149,112.2578
2302278,-942260.4,-67.39127,112.258
2302297,-942276.8,-67.39106,112.2581
2302317,-942293.2,-67.39084,112.2583
2302337,-942310.3,-67.39062,112.2585
2302356,-942326.1,-67.3904,112.2587
2302376,-942342.5,-67.39018,112.2589
2302396,-942358.5,-67.38997,112.259
2302416,-942375,-67.38976,112.2592
2302436,-942391.7,-67.38953,112.2594
2302455,-942408.2,-67.38932,112.2596
2302475,-942424.2,-67.38911,112.2597
2302494,-942441,-67.38889,112.2599
2302514,-942457.1,-67.38867,112.2601
2302534,-942474.1,-67.38845,112.2603
2302553,-942490.1,-67.38824,112.2605
2302573,-942506.2,-67.38802,112.2606
2302593,-942523.3,-67.3878,112.2608
2302612,-942539.8,-67.38759,112.261
2302632,-942556.4,-67.38737,112.2612
2302652,-942572.9,-67.38715,112.2614
2302671,-942588.9,-67.38694,112.2615
2302692,-942605.9,-67.38672,112.2617
2302711,-942622.2,-67.38651,112.2619
2302731,-942638.9,-67.38628,112.2621
2302750,-942655.1,-67.38607,112.2623
2302770,-942671.2,-67.38586,112.2624
2302790,-942687.7,-67.38564,112.2626
2302810,-942704.5,-67.38542,112.2628
2302830,-942720.7,-67.3852,112.263
2302849,-942736.9,-67.38499,112.2631
2302868,-942753.3,-67.38477,112.2633
2302888,-942770.2,-67.38455,112.2635
2302908,-942786.1,-67.38434,112.2637
2302927,-942802.3,-67.38412,112.2638
2302947,-942819,-67.3839,112.264
2302967,-942835.2,-67.38369,112.2642
2302987,-942851.7,-67.38347,112.2644
2303006,-942868.1,-67.38326,112.2646
2303026,-942884,-67.38304,112.2647
2303046,-942900.8,-67.38282,112.2649
