2462129,-979454.4,-65.95757,111.6931
2462110,-979460.2,-65.9577,111.6933
2462091,-979465.8,-65.95784,111.6936
2462071,-979471.4,-65.95798,111.6939
2462052,-979477.2,-65.95812,111.6941
2462033,-979482.7,-65.95826,111.6944
2462014,-979488.4,-65.9584,111.6947
2461994,-979493.5,-65.95854,111.6949
2461975,-979499.2,-65.95869,111.6952
2461955,-979504.3,-65.95883,111.6954
2461936,-979509.3,-65.95897,111.6957
2461916,-979514.6,-65.95911,111.696
2461896,-979519.8,-65.95926,111.6962
2461877,-979525.3,-65.9594,111.6965
2461857,-979530,-65.95954,111.6967
2461838,-979535.6,-65.95969,111.697
2461818,-979540.4,-65.95983,111.6973
2461799,-979545.2,-65.95998,111.6975
2461779,-979550.6,-65.96012,111.6978
2461759,-979555.2,-65.96027,111.698
2461741,-979560.6,-65.9604,111.6983
2461720,-979565.4,-65.96056,111.6985
2461702,-979570.4,-65.96069,111.6988
2461682,-979574.9,-65.96084,111.6991
2461662,-979579.4,-65.96099,111.6993
2461643,-979584.6,-65.96113,111.6996
2461622,-979589.1,-65.96128,111.6998
2461603,-979593.3,-65.96143,111.7001
2461583,-979598.2,-65.96157,111.7003
2461564,-979603,-65.96172,111.7006
2461544,-979607.4,-65.96186,111.7008
2461524,-979611.9,-65.96201,111.7011
2461504,-979616.8,-65.96216,111.7013
2461485,-979621.3,-65.9623,111.7016
2461464,-979625.2,-65.96246,111.7018
2461445,-979629.7,-65.9626,111.702
2461426,-979634.6,-65.96275,111.7023
2461405,-979638.6,-65.9629,111.7025
2461386,-979642.9,-65.96304,111.7028
2461366,-979647.2,-65.9632,111.703
2461346,-979651.7,-65.96334,111.7033
2461325,-979656.3,-65.96349,111.7035
2461306,-979660.1,-65.96364,111.7038
2461286,-979664.1,-65.96379,111.704
2461265,-979668.4,-65.96394,111.7043
2461246,-979672.4,-65.96409,111.7045
2461227,-979676.9,-65.96423,111.7047
2461206,-979681.1,-65.96439,111.705
2461186,-979684.9,-65.96454,111.7052
2461166,-979689.1,-65.96469,111.7055
2461146,-979692.9,-65.96484,111.7057
2461126,-979696.8,-65.96499,111.7059
2461106,-979701.4,-65.96514,111.7062
2461086,-979704.7,-65.96529,111.7064
2461066,-979708.7,-65.96545,111.7067
2461046,-979712.6,-65.9656,111.7069
2461026,-979716.3,-65.96575,111.7071
2461006,-979719.9,-65.9659,111.7074
2460986,-979723.8,-65.96606,111.7076
2460964,-979726.8,-65.96622,111.7078
2460945,-979730.8,-65.96637,111.7081
2460925,-979734.1,-65.96652,111.7083
2460905,-979737.8,-65.96667,111.7085
2460885,-979740.9,-65.96683,111.7088
2460863,-979744.2,-65.96699,111.709
2460844,-979747.4,-65.96714,111.7092
2460824,-979751.1,-65.96729,111.7094
2460804,-979754.4,-65.96745,111.7097
2460783,-979757.6,-65.96761,111.7099
2460763,-979760.4,-65.96777,111.7101
2460742,-979763.2,-65.96793,111.7104
2460722,-979766.5,-65.96808,111.7106
2460702,-979769.9,-65.96824,111.7108
2460680,-979772.6,-65.9684,111.711
2460660,-979775.2,-65.96855,111.7113
2460640,-979778.4,-65.96871,111.7115
2460619,-979780.8,-65.96887,111.7117
2460598,-979783.9,-65.96903,111.7119
2460579,-979786.7,-65.96918,111.7121
2460558,-979789.1,-65.96935,111.7123
2460538,-979792.6,-65.96951,111.7126
2460516,-979794.8,-65.96967,111.7128
2460496,-979798.1,-65.96983,111.713
2460476,-979801,-65.96998,111.7132
2460456,-979803.8,-65.97014,111.7134
2460435,-979806.3,-65.9703,111.7137
2460415,-979809.1,-65.97046,111.7139
2460394,-979811.3,-65.97062,111.7141
2460374,-979814.4,-65.97078,111.7143
2460352,-979816.9,-65.97094,111.7145
2460333,-979819.8,-65.9711,111.7148
2460312,-979821.9,-65.97126,111.715
2460291,-979824.4,-65.97142,111.7152
2460270,-979827.2,-65.97158,111.7154
2460250,-979829.7,-65.97174,111.7156
2460228,-979832.2,-65.97191,111.7159
2460208,-979834.5,-65.97207,111.7161
2460188,-979837.8,-65.97222,111.7163
2460167,-979840.1,-65.97239,111.7165
2460146,-979842.5,-65.97255,111.7167
2460125,-979845.2,-65.97271,111.7169
2460104,-979847.8,-65.97287,111.7172
2460084,-979850.3,-65.97303,111.7174
2460063,-979853.2,-65.9732,111.7176
2460043,-979855.7,-65.97335,111.7178
2460022,-979857.8,-65.97352,111.718
2460001,-979860.1,-65.97368,111.7182
2459981,-979862.9,-65.97384,111.7184
2459960,-979865.3,-65.974,111.7187
2459939,-979868.1,-65.97416,111.7189
2459918,-979870.6,-65.97432,111.7191
2459897,-979872.9,-65.97449,111.7193
2459877,-979875.4,-65.97465,111.7195
2459856,-979878.1,-65.97481,111.7198
2459836,-979880.8,-65.97497,111.72
2459814,-979882.9,-65.97513,111.7202
2459793,-979885.6,-65.9753,111.7204
2459773,-979888.2,-65.97546,111.7206
2459752,-979891.1,-65.97562,111.7208
2459732,-979893.4,-65.97578,111.7211
2459711,-979896.1,-65.97594,111.7213
2459690,-979898.3,-65.9761,111.7215
2459669,-979900.4,-65.97626,111.7217
2459649,-979903.4,-65.97643,111.7219
2459628,-979905.7,-65.97659,111.7221
2459608,-979908.8,-65.97675,111.7224
2459587,-979911.1,-65.97691,111.7226
2459565,-979913.8,-65.97707,111.7228
2459545,-979916.3,-65.97723,111.723
2459524,-979918.6,-65.97739,111.7232
2459504,-979921.4,-65.97755,111.7234
2459482,-979923.6,-65.97772,111.7237
2459461,-979925.9,-65.97788,111.7239
2459441,-979928.8,-65.97804,111.7241
2459420,-979931.7,-65.97821,111.7243
2459399,-979933.8,-65.97837,111.7245
2459379,-979936.6,-65.97853,111.7248
2459358,-979939.1,-65.97869,111.725
2459338,-979941.9,-65.97885,111.7252
2459316,-979944.1,-65.97902,111.7254
2459295,-979946.9,-65.97918,111.7256
2459274,-979949.7,-65.97935,111.7259
2459254,-979952.2,-65.97951,111.7261
2459232,-979954.3,-65.97967,111.7263
2459212,-979957.5,-65.97983,111.7265
2459191,-979959.7,-65.97999,111.7267
2459170,-979962.8,-65.98016,111.727
2459149,-979965.3,-65.98032,111.7272
2459129,-979967.8,-65.98048,111.7274
2459107,-979970.3,-65.98064,111.7276
2459087,-979972.8,-65.9808,111.7278
2459066,-979975.6,-65.98096,111.728
2459044,-979978.3,-65.98113,111.7283
2459024,-979980.6,-65.98129,111.7285
2459004,-979983.7,-65.98145,111.7287
2458982,-979985.6,-65.98162,111.7289
2458962,-979988.1,-65.98178,111.7291
2458941,-979991.4,-65.98194,111.7294
2458920,-979993.9,-65.9821,111.7296
2458898,-979996.1,-65.98227,111.7298
2458878,-979998.9,-65.98243,111.73
2458857,-980001.2,-65.98259,111.7302
2458836,-980003.9,-65.98276,111.7305
2458816,-980006.3,-65.98292,111.7307
2458794,-980008.9,-65.98309,111.7309
2458773,-980011.1,-65.98325,111.7311
2458753,-980014.2,-65.98341,111.7313
2458731,-980016.1,-65.98357,111.7315
2458710,-980018.3,-65.98373,111.7318
2458690,-980021.6,-65.98389,111.732
2458669,-980024.1,-65.98406,111.7322
2458648,-980026.4,-65.98422,111.7324
2458628,-980029.8,-65.98438,111.7326
2458606,-980031.9,-65.98454,111.7329
2458585,-980034.2,-65.98471,111.7331
2458564,-980036.7,-65.98487,111.7333
2458544,-980039.8,-65.98503,111.7335
2458522,-980041.9,-65.9852,111.7337
2458502,-980044.6,-65.98536,111.7339
2458480,-980046.6,-65.98553,111.7342
2458460,-980049.8,-65.98569,111.7344
2458439,-980051.9,-65.98585,111.7346
2458418,-980054.8,-65.98602,111.7348
2458397,-980056.9,-65.98618,111.735
2458376,-980059.8,-65.98634,111.7353
2458355,-980062.2,-65.9865,111.7355
2458335,-980064.9,-65.98666,111.7357
2458313,-980067.2,-65.98683,111.7359
2458293,-980069.9,-65.98699,111.7361
2458271,-980072.2,-65.98716,111.7364
2458251,-980075.4,-65.98732,111.7366
2458229,-980077.8,-65.98749,111.7368
2458209,-980080.4,-65.98765,111.737
2458187,-980082.2,-65.98782,111.7372
2458166,-980085.2,-65.98798,111.7375
2458145,-980087.8,-65.98814,111.7377
2458124,-980090.6,-65.9883,111.7379
2458104,-980093.1,-65.98846,111.7381
2458082,-980095.5,-65.98863,111.7383
2458061,-980097.9,-65.98879,111.7386
2458040,-980100.1,-65.98896,111.7388
2458019,-980103,-65.98913,111.739
2457998,-980105.4,-65.98929,111.7392
2457977,-980108.1,-65.98946,111.7394
2457956,-980110.2,-65.98962,111.7397
2457934,-980113.5,-65.98978,111.7399
2457914,-980116.1,-65.98994,111.7401
2457893,-980118.6,-65.99011,111.7403
2457872,-980120.7,-65.99028,111.7405
2457851,-980123.6,-65.99044,111.7408
2457829,-980125.8,-65.99061,111.741
2457808,-980128.4,-65.99078,111.7412
2457788,-980131,-65.99094,111.7414
2457766,-980133.5,-65.9911,111.7416
2457744,-980135.6,-65.99126,111.7419
2457724,-980138.2,-65.99143,111.7421
2457702,-980140.4,-65.9916,111.7423
2457680,-980142.7,-65.99177,111.7425
2457659,-980145.1,-65.99194,111.7427
2457639,-980147.9,-65.9921,111.7429
2457618,-980149.9,-65.99226,111.7432
2457596,-980152.5,-65.99243,111.7434
2457574,-980154.4,-65.9926,111.7436
2457553,-980156.4,-65.99277,111.7438
2457533,-980158.8,-65.99293,111.744
