2436161,-936556.3,-66.30888,111.0287
2436146,-936564.2,-66.30898,111.029
2436130,-936572.2,-66.30909,111.0293
2436114,-936579.5,-66.3092,111.0296
2436098,-936587.7,-66.3093,111.0299
2436082,-936595.2,-66.30941,111.0301
2436066,-936602.3,-66.30952,111.0304
2436050,-936610.2,-66.30962,111.0307
2436034,-936617.6,-66.30973,111.031
2436018,-936625.1,-66.30984,111.0313
2436003,-936632.6,-66.30994,111.0315
2435987,-936639.9,-66.31005,111.0318
2435970,-936648.1,-66.31016,111.0321
2435955,-936655.4,-66.31026,111.0324
2435939,-936662.6,-66.31037,111.0327
2435922,-936669.8,-66.31049,111.0329
2435906,-936677.1,-66.31059,111.0332
2435891,-936684.8,-66.3107,111.0335
2435874,-936692.2,-66.31081,111.0338
2435859,-936700.2,-66.31091,111.034
2435842,-936706.9,-66.31103,111.0343
2435827,-936714.3,-66.31113,111.0346
2435811,-936721.6,-66.31124,111.0349
2435794,-936729.2,-66.31136,111.0352
2435778,-936736.1,-66.31146,111.0354
2435763,-936743.6,-66.31157,111.0357
2435747,-936751.4,-66.31168,111.036
2435731,-936758.2,-66.31179,111.0363
2435715,-936765.4,-66.3119,111.0365
2435698,-936772.2,-66.31201,111.0368
2435682,-936779.7,-66.31212,111.0371
2435666,-936787.5,-66.31223,111.0374
2435650,-936794.3,-66.31234,111.0376
2435634,-936801.9,-66.31245,111.0379
2435617,-936808.4,-66.31256,111.0382
2435602,-936816.1,-66.31267,111.0385
2435585,-936823,-66.31278,111.0387
2435570,-936830.6,-66.31289,111.039
2435553,-936837.8,-66.313,111.0393
2435536,-936844.8,-66.31311,111.0396
2435521,-936852,-66.31322,111.0398
2435504,-936859.2,-66.31333,111.0401
2435488,-936866.7,-66.31344,111.0404
2435472,-936873.4,-66.31355,111.0407
2435456,-936880.8,-66.31366,111.0409
2435440,-936888.2,-66.31377,111.0412
2435424,-936895.4,-66.31388,111.0415
2435408,-936902.3,-66.314,111.0418
2435392,-936909.3,-66.3141,111.042
2435375,-936916.6,-66.31422,111.0423
2435359,-936923.8,-66.31432,111.0426
2435343,-936931,-66.31444,111.0429
2435327,-936938.1,-66.31454,111.0431
2435310,-936945.2,-66.31466,111.0434
2435294,-936952.4,-66.31477,111.0437
2435278,-936959.6,-66.31488,111.044
2435262,-936967.4,-66.31499,111.0442
2435246,-936973.8,-66.3151,111.0445
2435229,-936981.1,-66.31522,111.0448
2435214,-936988.4,-66.31532,111.045
2435196,-936994.9,-66.31544,111.0453
2435181,-937002.4,-66.31554,111.0456
2435164,-937009.2,-66.31566,111.0459
2435148,-937016.4,-66.31577,111.0461
2435132,-937022.9,-66.31588,111.0464
2435116,-937030.1,-66.31599,111.0467
2435100,-937037.3,-66.3161,111.047
2435084,-937044.1,-66.31622,111.0472
2435068,-937051.6,-66.31632,111.0475
2435050,-937058.4,-66.31644,111.0478
2435035,-937065.2,-66.31654,111.048
2435019,-937072.6,-66.31666,111.0483
2435003,-937079.5,-66.31676,111.0486
